Match_ID,Home_team,Away_team,FirstHalf_H,FirstHalf_A,FirstHalf_R,FH_Over_Under_1.5,SecondHalf_H,SecondHalf_A,SecondHalf_R,SH_Over_Under_1.5,Final_H,Final_A,Final_R,F_Over_Under_2.5,Winning_Team,Losing_Team,Payout_Winning Team
2719,Wigan,Blackburn,1,1,D,O,3,2,H,O,4,3,H,O,Wigan,Blackburn,2.38
2720,Stoke City,Sunderland,1,1,D,O,2,1,H,O,3,2,H,O,Stoke City,Sunderland,2.2
2721,Blackburn,Tottenham,0,1,A,U,0,0,D,U,0,1,A,U,Tottenham,Blackburn,2.2
2722,Blackpool,West Ham,1,3,A,O,0,0,D,U,1,3,A,O,West Ham,Blackpool,2.75
2723,Bolton,Wolves,0,0,D,U,1,0,H,U,1,0,H,U,Bolton,Wolves,1.8
2724,Fulham,Newcastle Utd,0,0,D,U,1,0,H,U,1,0,H,U,Fulham,Newcastle Utd,2.2
2725,Liverpool,Stoke City,0,0,D,U,2,0,H,O,2,0,H,U,Liverpool,Stoke City,1.67
2726,Birmingham,Manchester City,1,2,A,O,1,0,H,U,2,2,D,O,Birmingham / Manchester City,Birmingham / Manchester City,3.25
2727,Manchester United,Aston Villa,2,0,H,O,1,1,D,O,3,1,H,O,Manchester United,Aston Villa,1.25
2728,West Brom,Wigan,1,2,A,O,1,0,H,U,2,2,D,O,West Brom / Wigan,West Brom / Wigan,3.5
2729,Arsenal,Everton,0,1,A,U,2,0,H,O,2,1,H,O,Arsenal,Everton,1.44
2730,Sunderland,Chelsea,2,2,D,O,0,2,A,O,2,4,A,O,Chelsea,Sunderland,1.62
2731,Liverpool,Fulham,0,0,D,U,1,0,H,U,1,0,H,U,Liverpool,Fulham,1.62
2732,Wigan,Aston Villa,0,0,D,U,1,2,A,O,1,2,A,O,Aston Villa,Wigan,2.29
2733,Blackpool,Manchester United,2,0,H,O,0,3,A,O,2,3,A,O,Manchester United,Blackpool,1.36
2734,Bolton,Chelsea,0,2,A,O,0,2,A,O,0,4,A,O,Chelsea,Bolton,1.62
2735,Blackburn,West Brom,1,0,H,U,1,0,H,U,2,0,H,U,Blackburn,West Brom,2.1
2736,Aston Villa,Manchester City,1,0,H,U,0,0,D,U,1,0,H,U,Aston Villa,Manchester City,3.75
2737,Arsenal,Wigan,1,0,H,U,2,0,H,O,3,0,H,O,Arsenal,Wigan,1.2
2738,Blackpool,Sunderland,0,2,A,O,1,0,H,U,1,2,A,O,Sunderland,Blackpool,2.38
2739,Everton,West Ham,0,1,A,U,2,1,H,O,2,2,D,O,Everton / West Ham,Everton / West Ham,3.6
2740,Fulham,Stoke City,1,0,H,U,1,0,H,U,2,0,H,U,Fulham,Stoke City,2.25
2741,Manchester United,Birmingham,3,0,H,O,2,0,H,O,5,0,H,O,Manchester United,Birmingham,1.22
2742,Newcastle Utd,Tottenham,0,0,D,U,1,1,D,O,1,1,D,U,Newcastle Utd / Tottenham,Newcastle Utd / Tottenham,3.2
2743,Wolves,Liverpool,0,1,A,U,0,2,A,O,0,3,A,O,Liverpool,Wolves,1.91
2744,Tottenham,Manchester United,0,0,D,U,0,0,D,U,0,0,D,U,Tottenham / Manchester United,Tottenham / Manchester United,3.25
2745,Liverpool,Everton,1,0,H,U,1,2,A,O,2,2,D,O,Liverpool / Everton,Liverpool / Everton,3.4
2746,Birmingham,Aston Villa,0,0,D,U,1,1,D,O,1,1,D,U,Birmingham / Aston Villa,Birmingham / Aston Villa,3.2
2747,Sunderland,Newcastle Utd,0,0,D,U,1,1,D,O,1,1,D,U,Sunderland / Newcastle Utd,Sunderland / Newcastle Utd,3.25
2748,West Ham,Arsenal,0,2,A,O,0,1,A,U,0,3,A,O,Arsenal,West Ham,1.53
2749,Chelsea,Blackburn,0,0,D,U,2,0,H,O,2,0,H,U,Chelsea,Blackburn,1.3
2750,Manchester City,Wolves,1,1,D,O,3,2,H,O,4,3,H,O,Manchester City,Wolves,1.33
2751,Stoke City,Bolton,1,0,H,U,1,0,H,U,2,0,H,U,Stoke City,Bolton,2.2
2752,West Brom,Blackpool,1,1,D,O,2,1,H,O,3,2,H,O,West Brom,Blackpool,1.83
2753,Wigan,Fulham,0,0,D,U,1,1,D,O,1,1,D,U,Wigan / Fulham,Wigan / Fulham,3.25
2754,Blackpool,Liverpool,1,1,D,O,1,0,H,U,2,1,H,O,Blackpool,Liverpool,4
2755,Blackburn,Liverpool,2,0,H,O,1,1,D,O,3,1,H,O,Blackburn,Liverpool,3
2756,Bolton,Wigan,0,0,D,U,1,1,D,O,1,1,D,U,Bolton / Wigan,Bolton / Wigan,3.4
2757,Everton,Tottenham,1,1,D,O,1,0,H,U,2,1,H,O,Everton,Tottenham,2.6
2758,Arsenal,Manchester City,0,0,D,U,0,0,D,U,0,0,D,U,Arsenal / Manchester City,Arsenal / Manchester City,3.25
2759,Aston Villa,Sunderland,0,0,D,U,0,1,A,U,0,1,A,U,Sunderland,Aston Villa,3.4
2760,Newcastle Utd,West Ham,3,0,H,O,2,0,H,O,5,0,H,O,Newcastle Utd,West Ham,1.83
2761,Wolves,Chelsea,1,0,H,U,0,0,D,U,1,0,H,U,Wolves,Chelsea,7.5
2762,Blackpool,Birmingham,0,1,A,U,1,1,D,O,1,2,A,O,Birmingham,Blackpool,3
2763,Fulham,West Brom,1,0,H,U,2,0,H,O,3,0,H,O,Fulham,West Brom,2.1
2764,Manchester United,Stoke City,1,0,H,U,1,1,D,O,2,1,H,O,Manchester United,Stoke City,1.22
2765,Wigan,Newcastle Utd,0,1,A,U,0,0,D,U,0,1,A,U,Newcastle Utd,Wigan,2.75
2766,Chelsea,Aston Villa,1,1,D,O,2,2,D,O,3,3,D,O,Chelsea / Aston Villa,Chelsea / Aston Villa,5
2767,Birmingham,Arsenal,0,1,A,U,0,2,A,O,0,3,A,O,Arsenal,Birmingham,1.62
2768,Liverpool,Bolton,0,1,A,U,2,0,H,O,2,1,H,O,Liverpool,Bolton,1.57
2769,Manchester City,Blackpool,1,0,H,U,0,0,D,U,1,0,H,U,Manchester City,Blackpool,1.29
2770,Stoke City,Everton,1,0,H,U,1,0,H,U,2,0,H,U,Stoke City,Everton,2.38
2771,Sunderland,Blackburn,2,0,H,O,1,0,H,U,3,0,H,O,Sunderland,Blackburn,1.91
2772,Tottenham,Fulham,1,0,H,U,0,0,D,U,1,0,H,U,Tottenham,Fulham,1.36
2773,West Ham,Wolves,0,0,D,U,2,0,H,O,2,0,H,U,West Ham,Wolves,2
2774,West Brom,Manchester United,1,1,D,O,0,1,A,U,1,2,A,O,Manchester United,West Brom,1.57
2775,Liverpool,Wolves,0,0,D,U,0,1,A,U,0,1,A,U,Wolves,Liverpool,8.5
2776,Chelsea,Bolton,0,0,D,U,1,0,H,U,1,0,H,U,Chelsea,Bolton,1.25
2777,Wigan,Arsenal,1,2,A,O,1,0,H,U,2,2,D,O,Wigan / Arsenal,Wigan / Arsenal,3.8
2778,Birmingham,Manchester United,0,0,D,U,1,1,D,O,1,1,D,U,Birmingham / Manchester United,Birmingham / Manchester United,3.6
2779,West Ham,Everton,1,1,D,O,0,0,D,U,1,1,D,U,West Ham / Everton,West Ham / Everton,3.25
2780,Manchester City,Aston Villa,3,0,H,O,1,0,H,U,4,0,H,O,Manchester City,Aston Villa,1.57
2781,Stoke City,Fulham,0,2,A,O,0,0,D,U,0,2,A,U,Fulham,Stoke City,3.2
2782,Sunderland,Blackpool,0,0,D,U,0,2,A,O,0,2,A,U,Blackpool,Sunderland,5.5
2783,Tottenham,Newcastle Utd,0,0,D,U,2,0,H,O,2,0,H,U,Tottenham,Newcastle Utd,1.5
2784,West Brom,Blackburn,1,1,D,O,0,2,A,O,1,3,A,O,Blackburn,West Brom,3.2
2785,Arsenal,Chelsea,1,0,H,U,2,1,H,O,3,1,H,O,Arsenal,Chelsea,2.38
2786,Aston Villa,Tottenham,0,1,A,U,1,1,D,O,1,2,A,O,Tottenham,Aston Villa,2.29
2787,Blackburn,Stoke City,0,0,D,U,0,2,A,O,0,2,A,U,Stoke City,Blackburn,3.25
2788,Bolton,West Brom,1,0,H,U,1,0,H,U,2,0,H,U,Bolton,West Brom,1.91
2789,Manchester United,Sunderland,1,0,H,U,1,0,H,U,2,0,H,U,Manchester United,Sunderland,1.25
2790,Newcastle Utd,Manchester City,0,2,A,O,1,1,D,O,1,3,A,O,Manchester City,Newcastle Utd,2.1
2791,Wolves,Wigan,0,2,A,O,1,0,H,U,1,2,A,O,Wigan,Wolves,3.5
2792,Fulham,West Ham,1,2,A,O,0,1,A,U,1,3,A,O,West Ham,Fulham,3.75
2793,Manchester City,Everton,0,2,A,O,1,0,H,U,1,2,A,O,Everton,Manchester City,5
2794,Blackburn,West Ham,0,0,D,U,1,1,D,O,1,1,D,U,Blackburn / West Ham,Blackburn / West Ham,3.5
2795,Sunderland,Bolton,1,0,H,U,0,0,D,U,1,0,H,U,Sunderland,Bolton,2
2796,Manchester United,Arsenal,1,0,H,U,0,0,D,U,1,0,H,U,Manchester United,Arsenal,1.91
2797,Tottenham,Chelsea,1,0,H,U,0,1,A,U,1,1,D,U,Tottenham / Chelsea,Tottenham / Chelsea,3.2
2798,Bolton,Blackburn,0,0,D,U,2,1,H,O,2,1,H,O,Bolton,Blackburn,2
2799,Wolves,Birmingham,1,0,H,U,0,0,D,U,1,0,H,U,Wolves,Birmingham,2.29
2800,Newcastle Utd,Liverpool,1,0,H,U,2,1,H,O,3,1,H,O,Newcastle Utd,Liverpool,3.2
2801,Aston Villa,West Brom,1,0,H,U,1,1,D,O,2,1,H,O,Aston Villa,West Brom,1.83
2802,Everton,Wigan,0,0,D,U,0,0,D,U,0,0,D,U,Everton / Wigan,Everton / Wigan,4.2
2803,Fulham,Sunderland,0,0,D,U,0,0,D,U,0,0,D,U,Fulham / Sunderland,Fulham / Sunderland,3.25
2804,Stoke City,Blackpool,0,0,D,U,0,1,A,U,0,1,A,U,Blackpool,Stoke City,5.5
2805,West Ham,Manchester City,0,1,A,U,1,2,A,O,1,3,A,O,Manchester City,West Ham,1.8
2806,Liverpool,Aston Villa,2,0,H,O,1,0,H,U,3,0,H,O,Liverpool,Aston Villa,1.53
2807,Sunderland,West Ham,1,0,H,U,0,0,D,U,1,0,H,U,Sunderland,West Ham,1.91
2808,West Brom,Newcastle Utd,1,0,H,U,2,1,H,O,3,1,H,O,West Brom,Newcastle Utd,2.2
2809,Arsenal,Fulham,1,1,D,O,1,0,H,U,2,1,H,O,Arsenal,Fulham,1.25
2810,Birmingham,Tottenham,0,1,A,U,1,0,H,U,1,1,D,U,Birmingham / Tottenham,Birmingham / Tottenham,3.3
2811,Blackburn,Wolves,2,0,H,O,1,0,H,U,3,0,H,O,Blackburn,Wolves,1.73
2812,Chelsea,Everton,1,0,H,U,0,1,A,U,1,1,D,U,Chelsea / Everton,Chelsea / Everton,5
2813,Manchester City,Bolton,1,0,H,U,0,0,D,U,1,0,H,U,Manchester City,Bolton,1.5
2814,Wigan,Stoke City,2,2,D,O,0,0,D,U,2,2,D,O,Wigan / Stoke City,Wigan / Stoke City,3.25
2815,Tottenham,Liverpool,0,1,A,U,2,0,H,O,2,1,H,O,Tottenham,Liverpool,2
2816,Newcastle Utd,Chelsea,1,1,D,O,0,0,D,U,1,1,D,U,Newcastle Utd / Chelsea,Newcastle Utd / Chelsea,3.6
2817,Bolton,Blackpool,0,1,A,U,2,1,H,O,2,2,D,O,Bolton / Blackpool,Bolton / Blackpool,3.6
2818,Everton,West Brom,1,2,A,O,0,2,A,O,1,4,A,O,West Brom,Everton,5.5
2819,Fulham,Birmingham,0,1,A,U,1,0,H,U,1,1,D,U,Fulham / Birmingham,Fulham / Birmingham,3.4
2820,Manchester United,Blackburn,3,0,H,O,4,1,H,O,7,1,H,O,Manchester United,Blackburn,1.2
2821,Stoke City,Manchester City,0,0,D,U,1,1,D,O,1,1,D,U,Stoke City / Manchester City,Stoke City / Manchester City,3.25
2822,West Ham,Wigan,1,0,H,U,2,1,H,O,3,1,H,O,West Ham,Wigan,1.91
2823,Wolves,Sunderland,0,0,D,U,3,2,H,O,3,2,H,O,Wolves,Sunderland,2.38
2824,Aston Villa,Arsenal,0,2,A,O,2,2,D,O,2,4,A,O,Arsenal,Aston Villa,2
2825,Sunderland,Everton,1,1,D,O,1,1,D,O,2,2,D,O,Sunderland / Everton,Sunderland / Everton,3.25
2826,Fulham,Manchester City,0,3,A,O,1,1,D,O,1,4,A,O,Manchester City,Fulham,2.2
2827,Blackburn,Aston Villa,1,0,H,U,1,0,H,U,2,0,H,U,Blackburn,Aston Villa,2.25
2828,Liverpool,West Ham,3,0,H,O,0,0,D,U,3,0,H,O,Liverpool,West Ham,1.36
2829,Birmingham,Chelsea,1,0,H,U,0,0,D,U,1,0,H,U,Birmingham,Chelsea,6
2830,Blackpool,Wolves,2,0,H,O,0,1,A,U,2,1,H,O,Blackpool,Wolves,2.4
2831,Bolton,Newcastle Utd,2,0,H,O,3,1,H,O,5,1,H,O,Bolton,Newcastle Utd,2.2
2832,Manchester United,Wigan,1,0,H,U,1,0,H,U,2,0,H,U,Manchester United,Wigan,1.17
2833,West Brom,Stoke City,0,0,D,U,0,3,A,O,0,3,A,O,Stoke City,West Brom,3.4
2834,Arsenal,Tottenham,2,0,H,O,0,3,A,O,2,3,A,O,Tottenham,Arsenal,5.5
2835,Chelsea,Sunderland,0,1,A,U,0,2,A,O,0,3,A,O,Sunderland,Chelsea,15
2836,Everton,Arsenal,0,1,A,U,1,1,D,O,1,2,A,O,Arsenal,Everton,2.1
2837,Stoke City,Liverpool,0,0,D,U,2,0,H,O,2,0,H,U,Stoke City,Liverpool,3.4
2838,Manchester City,Birmingham,0,0,D,U,0,0,D,U,0,0,D,U,Manchester City / Birmingham,Manchester City / Birmingham,4.2
2839,Newcastle Utd,Fulham,0,0,D,U,0,0,D,U,0,0,D,U,Newcastle Utd / Fulham,Newcastle Utd / Fulham,3.3
2840,Tottenham,Blackburn,2,0,H,O,2,2,D,O,4,2,H,O,Tottenham,Blackburn,1.5
2841,West Ham,Blackpool,0,0,D,U,0,0,D,U,0,0,D,U,West Ham / Blackpool,West Ham / Blackpool,3.3
2842,Wigan,West Brom,0,0,D,U,1,0,H,U,1,0,H,U,Wigan,West Brom,2.29
2843,Wolves,Bolton,0,1,A,U,2,2,D,O,2,3,A,O,Bolton,Wolves,2.8
2844,Aston Villa,Manchester United,0,0,D,U,2,2,D,O,2,2,D,O,Aston Villa / Manchester United,Aston Villa / Manchester United,3.3
2845,Everton,Bolton,0,0,D,U,1,1,D,O,1,1,D,U,Everton / Bolton,Everton / Bolton,3.75
2846,Manchester City,Manchester United,0,0,D,U,0,0,D,U,0,0,D,U,Manchester City / Manchester United,Manchester City / Manchester United,3.25
2847,Aston Villa,Blackpool,1,1,D,O,2,1,H,O,3,2,H,O,Aston Villa,Blackpool,1.5
2848,Chelsea,Fulham,1,0,H,U,0,0,D,U,1,0,H,U,Chelsea,Fulham,1.17
2849,Newcastle Utd,Blackburn,0,1,A,U,1,1,D,O,1,2,A,O,Blackburn,Newcastle Utd,3.5
2850,West Ham,West Brom,1,1,D,O,1,1,D,O,2,2,D,O,West Ham / West Brom,West Ham / West Brom,3.25
2851,Wigan,Liverpool,0,1,A,U,1,0,H,U,1,1,D,U,Wigan / Liverpool,Wigan / Liverpool,3.3
2852,Wolves,Arsenal,0,1,A,U,0,1,A,U,0,2,A,U,Arsenal,Wolves,1.53
2853,Tottenham,Sunderland,0,0,D,U,1,1,D,O,1,1,D,U,Tottenham / Sunderland,Tottenham / Sunderland,3.75
2854,Stoke City,Birmingham,1,0,H,U,2,2,D,O,3,2,H,O,Stoke City,Birmingham,2.2
2855,Liverpool,Chelsea,2,0,H,O,0,0,D,U,2,0,H,U,Liverpool,Chelsea,3.5
2856,West Brom,Manchester City,0,2,A,O,0,0,D,U,0,2,A,U,Manchester City,West Brom,1.8
2857,Arsenal,Newcastle Utd,0,1,A,U,0,0,D,U,0,1,A,U,Newcastle Utd,Arsenal,11
2858,Birmingham,West Ham,0,0,D,U,2,2,D,O,2,2,D,O,Birmingham / West Ham,Birmingham / West Ham,3.25
2859,Blackburn,Wigan,0,0,D,U,2,1,H,O,2,1,H,O,Blackburn,Wigan,1.91
2860,Blackpool,Everton,1,1,D,O,1,1,D,O,2,2,D,O,Blackpool / Everton,Blackpool / Everton,3.4
2861,Fulham,Aston Villa,0,1,A,U,1,0,H,U,1,1,D,U,Fulham / Aston Villa,Fulham / Aston Villa,3.2
2862,Manchester United,Wolves,1,0,H,U,1,1,D,O,2,1,H,O,Manchester United,Wolves,1.17
2863,Sunderland,Stoke City,1,0,H,U,1,0,H,U,2,0,H,U,Sunderland,Stoke City,2
2864,Bolton,Tottenham,1,0,H,U,3,2,H,O,4,2,H,O,Bolton,Tottenham,2.88
2865,Blackpool,West Brom,1,0,H,U,1,1,D,O,2,1,H,O,Blackpool,West Brom,2.29
2866,Bolton,Liverpool,0,0,D,U,0,1,A,U,0,1,A,U,Liverpool,Bolton,2.25
2867,Newcastle Utd,Sunderland,3,0,H,O,2,1,H,O,5,1,H,O,Newcastle Utd,Sunderland,2.1
2868,Aston Villa,Birmingham,0,0,D,U,0,0,D,U,0,0,D,U,Aston Villa / Birmingham,Aston Villa / Birmingham,3.4
2869,Manchester United,Tottenham,1,0,H,U,1,0,H,U,2,0,H,U,Manchester United,Tottenham,1.53
2870,Arsenal,West Ham,0,0,D,U,1,0,H,U,1,0,H,U,Arsenal,West Ham,1.17
2871,Blackburn,Chelsea,1,1,D,O,0,1,A,U,1,2,A,O,Chelsea,Blackburn,1.44
2872,Everton,Stoke City,0,0,D,U,1,0,H,U,1,0,H,U,Everton,Stoke City,1.57
2873,Fulham,Wigan,2,0,H,O,0,0,D,U,2,0,H,U,Fulham,Wigan,1.73
2874,Wolves,Manchester City,1,1,D,O,1,0,H,U,2,1,H,O,Wolves,Manchester City,5.5
2875,Manchester City,Arsenal,0,1,A,U,0,2,A,O,0,3,A,O,Arsenal,Manchester City,3
2876,Liverpool,Blackburn,0,0,D,U,2,1,H,O,2,1,H,O,Liverpool,Blackburn,1.57
2877,Stoke City,Manchester United,0,1,A,U,1,1,D,O,1,2,A,O,Manchester United,Stoke City,1.57
2878,West Ham,Newcastle Utd,1,1,D,O,0,1,A,U,1,2,A,O,Newcastle Utd,West Ham,3
2879,Birmingham,Blackpool,1,0,H,U,1,0,H,U,2,0,H,U,Birmingham,Blackpool,1.91
2880,Chelsea,Wolves,1,0,H,U,1,0,H,U,2,0,H,U,Chelsea,Wolves,1.1
2881,Sunderland,Aston Villa,1,0,H,U,0,0,D,U,1,0,H,U,Sunderland,Aston Villa,2.25
2882,West Brom,Fulham,2,1,H,O,0,0,D,U,2,1,H,O,West Brom,Fulham,2.1
2883,Wigan,Bolton,0,0,D,U,1,1,D,O,1,1,D,U,Wigan / Bolton,Wigan / Bolton,3.25
2884,Tottenham,Everton,1,1,D,O,0,0,D,U,1,1,D,U,Tottenham / Everton,Tottenham / Everton,3.4
2885,Blackburn,Sunderland,0,0,D,U,0,0,D,U,0,0,D,U,Blackburn / Sunderland,Blackburn / Sunderland,3.25
2886,Blackpool,Manchester City,0,0,D,U,2,3,A,O,2,3,A,O,Manchester City,Blackpool,1.53
2887,Everton,Liverpool,1,0,H,U,1,0,H,U,2,0,H,U,Everton,Liverpool,2.7
2888,Aston Villa,Chelsea,0,0,D,U,0,0,D,U,0,0,D,U,Aston Villa / Chelsea,Aston Villa / Chelsea,3.4
2889,Arsenal,Birmingham,1,1,D,O,1,0,H,U,2,1,H,O,Arsenal,Birmingham,1.25
2890,Bolton,Stoke City,1,0,H,U,1,1,D,O,2,1,H,O,Bolton,Stoke City,2.1
2891,Fulham,Tottenham,1,1,D,O,0,1,A,U,1,2,A,O,Tottenham,Fulham,2.38
2892,Manchester United,West Brom,2,0,H,O,0,2,A,O,2,2,D,O,Manchester United / West Brom,Manchester United / West Brom,6
2893,Newcastle Utd,Wigan,0,2,A,O,2,0,H,O,2,2,D,O,Newcastle Utd / Wigan,Newcastle Utd / Wigan,3.4
2894,Wolves,West Ham,1,0,H,U,0,1,A,U,1,1,D,U,Wolves / West Ham,Wolves / West Ham,3.25
2895,Chelsea,Arsenal,1,0,H,U,1,0,H,U,2,0,H,U,Chelsea,Arsenal,1.62
2896,Liverpool,Blackpool,0,2,A,O,1,0,H,U,1,2,A,O,Blackpool,Liverpool,12
2897,Manchester City,Newcastle Utd,1,1,D,O,1,0,H,U,2,1,H,O,Manchester City,Newcastle Utd,1.33
2898,Birmingham,Everton,0,0,D,U,0,2,A,O,0,2,A,U,Everton,Birmingham,2.4
2899,Stoke City,Blackburn,0,0,D,U,1,0,H,U,1,0,H,U,Stoke City,Blackburn,2.1
2900,Sunderland,Manchester United,0,0,D,U,0,0,D,U,0,0,D,U,Sunderland / Manchester United,Sunderland / Manchester United,3.6
2901,Tottenham,Aston Villa,1,1,D,O,1,0,H,U,2,1,H,O,Tottenham,Aston Villa,1.83
2902,West Brom,Bolton,0,0,D,U,1,1,D,O,1,1,D,U,West Brom / Bolton,West Brom / Bolton,3.25
2903,West Ham,Fulham,0,1,A,U,1,0,H,U,1,1,D,U,West Ham / Fulham,West Ham / Fulham,3.25
2904,Wigan,Wolves,0,0,D,U,2,0,H,O,2,0,H,U,Wigan,Wolves,2.1
2905,Newcastle Utd,Stoke City,1,0,H,U,0,2,A,O,1,2,A,O,Stoke City,Newcastle Utd,3.75
2906,Wolves,Aston Villa,0,1,A,U,1,1,D,O,1,2,A,O,Aston Villa,Wolves,2.4
2907,Bolton,Manchester United,1,1,D,O,1,1,D,O,2,2,D,O,Bolton / Manchester United,Bolton / Manchester United,4
2908,Arsenal,West Brom,0,0,D,U,2,3,A,O,2,3,A,O,West Brom,Arsenal,15
2909,Birmingham,Wigan,0,0,D,U,0,0,D,U,0,0,D,U,Birmingham / Wigan,Birmingham / Wigan,3.4
2910,Blackpool,Blackburn,0,1,A,U,1,1,D,O,1,2,A,O,Blackburn,Blackpool,2.1
2911,Fulham,Everton,0,0,D,U,0,0,D,U,0,0,D,U,Fulham / Everton,Fulham / Everton,3.25
2912,Liverpool,Sunderland,1,1,D,O,1,1,D,O,2,2,D,O,Liverpool / Sunderland,Liverpool / Sunderland,4.33
2913,West Ham,Tottenham,1,0,H,U,0,0,D,U,1,0,H,U,West Ham,Tottenham,3.4
2914,Manchester City,Chelsea,0,0,D,U,1,0,H,U,1,0,H,U,Manchester City,Chelsea,3.6
2915,Chelsea,Blackpool,4,0,H,O,0,0,D,U,4,0,H,O,Chelsea,Blackpool,1.12
2916,Wigan,Manchester City,0,1,A,U,0,1,A,U,0,2,A,U,Manchester City,Wigan,1.67
2917,Manchester United,Liverpool,1,0,H,U,2,2,D,O,3,2,H,O,Manchester United,Liverpool,1.73
2918,Sunderland,Arsenal,0,1,A,U,1,0,H,U,1,1,D,U,Sunderland / Arsenal,Sunderland / Arsenal,3.5
2919,Aston Villa,Bolton,1,1,D,O,0,0,D,U,1,1,D,U,Aston Villa / Bolton,Aston Villa / Bolton,3.5
2920,Blackburn,Fulham,1,0,H,U,0,1,A,U,1,1,D,U,Blackburn / Fulham,Blackburn / Fulham,3.25
2921,Everton,Newcastle Utd,0,1,A,U,0,0,D,U,0,1,A,U,Newcastle Utd,Everton,5.5
2922,Tottenham,Wolves,0,1,A,U,3,0,H,O,3,1,H,O,Tottenham,Wolves,1.33
2923,West Brom,Birmingham,0,1,A,U,3,0,H,O,3,1,H,O,West Brom,Birmingham,2.2
2924,Stoke City,West Ham,0,1,A,U,1,0,H,U,1,1,D,U,Stoke City / West Ham,Stoke City / West Ham,3.3
2925,Stoke City,Aston Villa,0,1,A,U,2,0,H,O,2,1,H,O,Stoke City,Aston Villa,2.29
2926,Birmingham,Liverpool,0,0,D,U,0,0,D,U,0,0,D,U,Birmingham / Liverpool,Birmingham / Liverpool,3.3
2927,Arsenal,Bolton,1,1,D,O,3,0,H,O,4,1,H,O,Arsenal,Bolton,1.2
2928,Fulham,Wolves,0,1,A,U,2,0,H,O,2,1,H,O,Fulham,Wolves,1.73
2929,Manchester City,Blackburn,0,1,A,U,1,0,H,U,1,1,D,U,Manchester City / Blackburn,Manchester City / Blackburn,5
2930,Newcastle Utd,Blackpool,0,1,A,U,0,1,A,U,0,2,A,U,Blackpool,Newcastle Utd,5.5
2931,West Brom,Tottenham,1,1,D,O,0,0,D,U,1,1,D,U,West Brom / Tottenham,West Brom / Tottenham,3.3
2932,West Ham,Chelsea,0,2,A,O,1,1,D,O,1,3,A,O,Chelsea,West Ham,1.29
2933,Wigan,Sunderland,0,0,D,U,1,1,D,O,1,1,D,U,Wigan / Sunderland,Wigan / Sunderland,3.25
2934,Everton,Manchester United,1,1,D,O,2,2,D,O,3,3,D,O,Everton / Manchester United,Everton / Manchester United,3.4
2935,Aston Villa,Everton,1,0,H,U,0,0,D,U,1,0,H,U,Aston Villa,Everton,2.25
2936,Liverpool,West Brom,0,0,D,U,1,0,H,U,1,0,H,U,Liverpool,West Brom,1.17
2937,Sunderland,Manchester City,0,0,D,U,1,0,H,U,1,0,H,U,Sunderland,Manchester City,3.4
2938,Bolton,Birmingham,0,1,A,U,2,1,H,O,2,2,D,O,Bolton / Birmingham,Bolton / Birmingham,3.3
2939,Manchester United,West Ham,1,0,H,U,2,0,H,O,3,0,H,O,Manchester United,West Ham,1.13
2940,Blackpool,Fulham,0,1,A,U,2,1,H,O,2,2,D,O,Blackpool / Fulham,Blackpool / Fulham,3.25
2941,Chelsea,Stoke City,1,0,H,U,1,0,H,U,2,0,H,U,Chelsea,Stoke City,1.11
2942,Tottenham,Wigan,0,0,D,U,0,1,A,U,0,1,A,U,Wigan,Tottenham,13
2943,Wolves,Newcastle Utd,1,0,H,U,0,1,A,U,1,1,D,U,Wolves / Newcastle Utd,Wolves / Newcastle Utd,3.25
2944,Blackburn,Arsenal,1,1,D,O,0,1,A,U,1,2,A,O,Arsenal,Blackburn,1.57
2945,Manchester City,Liverpool,1,0,H,U,2,0,H,O,3,0,H,O,Manchester City,Liverpool,2.38
2946,Fulham,Manchester United,0,1,A,U,2,1,H,O,2,2,D,O,Fulham / Manchester United,Fulham / Manchester United,3.6
2947,Newcastle Utd,Aston Villa,3,0,H,O,3,0,H,O,6,0,H,O,Newcastle Utd,Aston Villa,2.88
2948,Wigan,Chelsea,0,1,A,U,0,5,A,O,0,6,A,O,Chelsea,Wigan,1.22
2949,Arsenal,Blackpool,3,0,H,O,3,0,H,O,6,0,H,O,Arsenal,Blackpool,1.2
2950,Birmingham,Blackburn,0,0,D,U,2,1,H,O,2,1,H,O,Birmingham,Blackburn,2.25
2951,Everton,Wolves,1,0,H,U,0,1,A,U,1,1,D,U,Everton / Wolves,Everton / Wolves,3.8
2952,Stoke City,Tottenham,1,2,A,O,0,0,D,U,1,2,A,O,Tottenham,Stoke City,2.2
2953,West Brom,Sunderland,0,0,D,U,1,0,H,U,1,0,H,U,West Brom,Sunderland,2.5
2954,West Ham,Bolton,0,0,D,U,1,3,A,O,1,3,A,O,Bolton,West Ham,3.5
2955,Manchester United,Newcastle Utd,2,0,H,O,1,0,H,U,3,0,H,O,Manchester United,Newcastle Utd,1.22
2956,Liverpool,Arsenal,0,0,D,U,1,1,D,O,1,1,D,U,Liverpool / Arsenal,Liverpool / Arsenal,3.2
2957,Chelsea,West Brom,2,0,H,O,4,0,H,O,6,0,H,O,Chelsea,West Brom,1.13
2958,Aston Villa,West Ham,2,0,H,O,1,0,H,U,3,0,H,O,Aston Villa,West Ham,1.62
2959,Blackburn,Everton,1,0,H,U,0,0,D,U,1,0,H,U,Blackburn,Everton,2.6
